,Unnamed: 0,Unnamed: 0.1,Location,Job Salary,Skills,Countword,lon,lat,Numbers,FIPS
414,414,414,"Oklahoma City, OK","[101500.0, 67500.0, 104500.0, 105000.0]","['provides data story using data visualization data communication technique previous experience data mining statistical modeling required', 'skilled scientist thinker experience collecting analyzing data generating metric report', 'provides data story using data visualization data communication technique previous experience data mining statistical modeling required', 'engineer technician skilled scientist thinker bold innovator dreamer develop technical data accordance system security']","{'provides': 2, 'data': 10, 'story': 2, 'using': 2, 'visualization': 2, 'communication': 2, 'technique': 2, 'previous': 2, 'experience': 3, 'mining': 2, 'statistical': 2, 'modeling': 2, 'required': 2, 'skilled': 2, 'scientist': 2, 'thinker': 2, 'collecting': 1, 'analyzing': 1, 'generating': 1, 'metric': 1, 'report': 1, 'engineer': 1, 'technician': 1, 'bold': 1, 'innovator': 1, 'dreamer': 1, 'develop': 1, 'technical': 1, 'accordance': 1, 'system': 1, 'security': 1}",-97.5164276,35.4675602,1,40109
415,415,415,"Torrance, CA","[102500.0, 135000.0]","['algorithm development field image signal processing machine learning data science graphical data processing', 'help drive enhancement contract standard breakdown structure ensure cost key task activity captured level']","{'algorithm': 1, 'development': 1, 'field': 1, 'image': 1, 'signal': 1, 'processing': 2, 'machine': 1, 'learning': 1, 'data': 2, 'science': 1, 'graphical': 1, 'help': 1, 'drive': 1, 'enhancement': 1, 'contract': 1, 'standard': 1, 'breakdown': 1, 'structure': 1, 'ensure': 1, 'cost': 1, 'key': 1, 'task': 1, 'activity': 1, 'captured': 1, 'level': 1}",-118.3406288,33.83584920000001,4,06037
416,416,416,"Fort Lauderdale, FL","[102500.0, 69500.0, 59000.0]","['data science modeling including conceptualization etl data cleaning feature development model construction model validation data visualization', 'perform deep packet analysis identify ddos attack vector security threat correlate data researching log analyzing graph packet', 'supporting team engineer scientist environmental project project professional environmental consultant']","{'data': 4, 'science': 1, 'modeling': 1, 'including': 1, 'conceptualization': 1, 'etl': 1, 'cleaning': 1, 'feature': 1, 'development': 1, 'model': 2, 'construction': 1, 'validation': 1, 'visualization': 1, 'perform': 1, 'deep': 1, 'packet': 2, 'analysis': 1, 'identify': 1, 'ddos': 1, 'attack': 1, 'vector': 1, 'security': 1, 'threat': 1, 'correlate': 1, 'researching': 1, 'log': 1, 'analyzing': 1, 'graph': 1, 'supporting': 1, 'team': 1, 'engineer': 1, 'scientist': 1, 'environmental': 2, 'project': 2, 'professional': 1, 'consultant': 1}",-80.13731740000001,26.1224386,1,12011
417,417,417,"Ashland, OH","[64000.0, 56000.0]","['interface customer understand scientific regulatory requirement preclinical clinical bioanalysis study', 'join family significant impact health people globe']","{'interface': 1, 'customer': 1, 'understand': 1, 'scientific': 1, 'regulatory': 1, 'requirement': 1, 'preclinical': 1, 'clinical': 1, 'bioanalysis': 1, 'study': 1, 'join': 1, 'family': 1, 'significant': 1, 'impact': 1, 'health': 1, 'people': 1, 'globe': 1}",-82.3182178,40.8686675,4,39005
418,418,418,"North Charleston, SC",[150000.0],['assist preparation technical plan cooperates business assurance project staff ensure appropriate technical resource'],"{'assist': 1, 'preparation': 1, 'technical': 2, 'plan': 1, 'cooperates': 1, 'business': 1, 'assurance': 1, 'project': 1, 'staff': 1, 'ensure': 1, 'appropriate': 1, 'resource': 1}",-79.9748103,32.8546197,1,45019
419,419,419,"Union, NJ","[120000.0, 112500.0]","['background data mining data analytics practical experience sa etl sql data processing database programming data analytics', 'background data mining data analytics practical experience sa etl sql data processing database programming data analytics']","{'background': 2, 'data': 8, 'mining': 2, 'analytics': 4, 'practical': 2, 'experience': 2, 'sa': 2, 'etl': 2, 'sql': 2, 'processing': 2, 'database': 2, 'programming': 2}",-74.26316349999998,40.6975898,1,34039
420,420,420,"Annapolis Junction, MD","[140000.0, 125000.0, 135000.0]","['experience designing implementing machine learning data mining statistic graph algorithm academic professional environment', 'experience data analysis methodology statistical reporting data mining data set', 'amp prime contract mission improve analysis data quality visualization created collaboration analyst data scientist']","{'experience': 2, 'designing': 1, 'implementing': 1, 'machine': 1, 'learning': 1, 'data': 6, 'mining': 2, 'statistic': 1, 'graph': 1, 'algorithm': 1, 'academic': 1, 'professional': 1, 'environment': 1, 'analysis': 2, 'methodology': 1, 'statistical': 1, 'reporting': 1, 'set': 1, 'amp': 1, 'prime': 1, 'contract': 1, 'mission': 1, 'improve': 1, 'quality': 1, 'visualization': 1, 'created': 1, 'collaboration': 1, 'analyst': 1, 'scientist': 1}",-76.77693239999998,39.1202934,1,24003
421,421,421,"Norwich, NY",[104000.0],['mdas senior research scientist chief scientific resource mdas scientist performs investigation interprets complex data develops'],"{'mdas': 2, 'senior': 1, 'research': 1, 'scientist': 2, 'chief': 1, 'scientific': 1, 'resource': 1, 'performs': 1, 'investigation': 1, 'interprets': 1, 'complex': 1, 'data': 1, 'develops': 1}",-75.52351490000002,42.531184,696,36017
422,422,422,"Germantown, MD","[114000.0, 120000.0]","['strong data mining proficiency database marketing data mining experience data analytics sourcing processing digital', 'skilled scientist thinker stay date relevant technology plug user understand trend opportunity ensure using']","{'strong': 1, 'data': 3, 'mining': 2, 'proficiency': 1, 'database': 1, 'marketing': 1, 'experience': 1, 'analytics': 1, 'sourcing': 1, 'processing': 1, 'digital': 1, 'skilled': 1, 'scientist': 1, 'thinker': 1, 'stay': 1, 'date': 1, 'relevant': 1, 'technology': 1, 'plug': 1, 'user': 1, 'understand': 1, 'trend': 1, 'opportunity': 1, 'ensure': 1, 'using': 1}",-77.2716502,39.173162100000006,2,24031
423,423,423,"Greenbelt, MD",[120000.0],['join team scientist engineer supporting cloud data center operation nasa greenbelt'],"{'join': 1, 'team': 1, 'scientist': 1, 'engineer': 1, 'supporting': 1, 'cloud': 1, 'data': 1, 'center': 1, 'operation': 1, 'nasa': 1, 'greenbelt': 1}",-76.87552819999998,39.0045544,11,24033
424,424,424,"Jacksonville, FL","[103500.0, 103000.0]","['analyst project team supporting analytics python sa person drive understanding advanced analytics technique', 'operation research scientist expected develop decision support system manage implementation provide support maintenance']","{'analyst': 1, 'project': 1, 'team': 1, 'supporting': 1, 'analytics': 2, 'python': 1, 'sa': 1, 'person': 1, 'drive': 1, 'understanding': 1, 'advanced': 1, 'technique': 1, 'operation': 1, 'research': 1, 'scientist': 1, 'expected': 1, 'develop': 1, 'decision': 1, 'support': 2, 'system': 1, 'manage': 1, 'implementation': 1, 'provide': 1, 'maintenance': 1}",-81.65565099999998,30.3321838,1,12031
